계약일,단지명,전용면적,거래금액(만원),층,시군구
2022-08-22,한화 포레나 포항,76.00,31310,20,경상북도 포항북구 흥해읍 이인리
2022-08-25,한화 포레나 포항,76.00,31650,27,경상북도 포항북구 흥해읍 이인리
2022-08-31,한화 포레나 포항,84.89,35930,21,경상북도 포항북구 흥해읍 이인리
2022-09-07,한화 포레나 포항,84.89,35000,19,경상북도 포항북구 흥해읍 이인리
2022-09-15,한화 포레나 포항,84.89,35780,16,경상북도 포항북구 흥해읍 이인리
2022-09-24,한화 포레나 포항,84.89,34800,8,경상북도 포항북구 흥해읍 이인리
2022-10-05,한화 포레나 포항,84.89,35000,26,경상북도 포항북구 흥해읍 이인리
2022-10-18,한화 포레나 포항,84.89,35680,24,경상북도 포항북구 흥해읍 이인리
2022-10-21,한화 포레나 포항,84.89,36180,24,경상북도 포항북구 흥해읍 이인리
2022-10-24,한화 포레나 포항,84.99,35880,30,경상북도 포항북구 흥해읍 이인리
2022-10-25,한화 포레나 포항,76.00,31710,11,경상북도 포항북구 흥해읍 이인리
2022-10-31,한화 포레나 포항,84.52,34280,24,경상북도 포항북구 흥해읍 이인리
2022-10-31,한화 포레나 포항,84.52,34300,24,경상북도 포항북구 흥해읍 이인리
2022-11-23,한화 포레나 포항,84.52,34480,20,경상북도 포항북구 흥해읍 이인리
2022-11-23,한화 포레나 포항,84.52,35580,20,경상북도 포항북구 흥해읍 이인리
2022-11-28,한화 포레나 포항,109.45,49160,2,경상북도 포항북구 흥해읍 이인리
2022-11-29,한화 포레나 포항,84.89,35300,11,경상북도 포항북구 흥해읍 이인리
2022-11-29,한화 포레나 포항,84.52,35210,29,경상북도 포항북구 흥해읍 이인리
2022-12-26,한화 포레나 포항,84.52,33380,20,경상북도 포항북구 흥해읍 이인리
2022-12-26,한화 포레나 포항,84.89,34300,28,경상북도 포항북구 흥해읍 이인리
2022-12-28,한화 포레나 포항,84.52,32780,5,경상북도 포항북구 흥해읍 이인리
2022-12-29,한화 포레나 포항,84.52,31184,3,경상북도 포항북구 흥해읍 이인리
2023-01-03,한화 포레나 포항,109.45,48790,15,경상북도 포항북구 흥해읍 이인리
2023-01-09,한화 포레나 포항,84.52,31980,6,경상북도 포항북구 흥해읍 이인리
2023-01-09,한화 포레나 포항,84.89,34300,29,경상북도 포항북구 흥해읍 이인리
2023-01-17,한화 포레나 포항,84.89,35100,8,경상북도 포항북구 흥해읍 이인리
2023-01-17,한화 포레나 포항,109.44,46910,1,경상북도 포항북구 흥해읍 이인리
2023-01-18,한화 포레나 포항,84.89,35760,28,경상북도 포항북구 흥해읍 이인리
2023-01-19,한화 포레나 포항,76.00,30060,12,경상북도 포항북구 흥해읍 이인리
2023-01-30,한화 포레나 포항,84.52,35634,9,경상북도 포항북구 흥해읍 이인리
2023-01-30,한화 포레나 포항,84.52,33080,26,경상북도 포항북구 흥해읍 이인리
2023-02-01,한화 포레나 포항,84.89,35360,12,경상북도 포항북구 흥해읍 이인리
2023-02-01,한화 포레나 포항,109.45,50110,15,경상북도 포항북구 흥해읍 이인리
2023-02-01,한화 포레나 포항,76.00,29890,27,경상북도 포항북구 흥해읍 이인리
2023-02-13,한화 포레나 포항,109.45,47910,27,경상북도 포항북구 흥해읍 이인리
2023-02-14,한화 포레나 포항,84.89,36060,28,경상북도 포항북구 흥해읍 이인리
2023-02-15,한화 포레나 포항,84.89,35340,24,경상북도 포항북구 흥해읍 이인리
2023-02-16,한화 포레나 포항,109.45,47360,8,경상북도 포항북구 흥해읍 이인리
2023-02-21,한화 포레나 포항,76.00,31110,11,경상북도 포항북구 흥해읍 이인리
2023-03-06,한화 포레나 포항,84.89,34800,21,경상북도 포항북구 흥해읍 이인리
2023-03-06,한화 포레나 포항,84.62,33200,17,경상북도 포항북구 흥해읍 이인리
2023-03-06,한화 포레나 포항,84.89,34880,14,경상북도 포항북구 흥해읍 이인리
2023-03-07,한화 포레나 포항,109.45,50790,24,경상북도 포항북구 흥해읍 이인리
2023-03-07,한화 포레나 포항,84.89,36280,30,경상북도 포항북구 흥해읍 이인리
2023-03-08,한화 포레나 포항,76.00,30500,16,경상북도 포항북구 흥해읍 이인리
2023-03-09,한화 포레나 포항,84.89,35780,20,경상북도 포항북구 흥해읍 이인리
2023-03-13,한화 포레나 포항,84.62,33960,8,경상북도 포항북구 흥해읍 이인리
2023-03-13,한화 포레나 포항,84.62,32600,7,경상북도 포항북구 흥해읍 이인리
2023-03-21,한화 포레나 포항,109.45,49360,14,경상북도 포항북구 흥해읍 이인리
2023-03-22,한화 포레나 포항,84.62,34800,20,경상북도 포항북구 흥해읍 이인리
2023-03-28,한화 포레나 포항,84.62,27000,3,경상북도 포항북구 흥해읍 이인리
2023-03-29,한화 포레나 포항,84.62,34850,17,경상북도 포항북구 흥해읍 이인리
2023-03-29,한화 포레나 포항,84.62,35050,25,경상북도 포항북구 흥해읍 이인리
2023-04-03,한화 포레나 포항,84.89,32250,1,경상북도 포항북구 흥해읍 이인리
2023-04-11,한화 포레나 포항,84.52,34950,13,경상북도 포항북구 흥해읍 이인리
2023-04-17,한화 포레나 포항,84.89,34800,5,경상북도 포항북구 흥해읍 이인리
2023-04-17,한화 포레나 포항,76.00,27000,4,경상북도 포항북구 흥해읍 이인리
2023-04-26,한화 포레나 포항,84.89,34960,10,경상북도 포항북구 흥해읍 이인리
2023-05-02,한화 포레나 포항,84.89,35150,29,경상북도 포항북구 흥해읍 이인리
2023-05-03,한화 포레나 포항,109.45,48360,10,경상북도 포항북구 흥해읍 이인리
2022-01-01,힐스테이트 초곡,84.86,37000,24,경상북도 포항북구 흥해읍 초곡리
2022-01-03,힐스테이트 초곡,59.76,26250,11,경상북도 포항북구 흥해읍 초곡리
2022-01-06,힐스테이트 초곡,74.64,31000,1,경상북도 포항북구 흥해읍 초곡리
2022-01-09,힐스테이트 초곡,74.84,33100,6,경상북도 포항북구 흥해읍 초곡리
2022-01-12,힐스테이트 초곡,74.84,33000,9,경상북도 포항북구 흥해읍 초곡리
2022-01-13,힐스테이트 초곡,74.99,32800,17,경상북도 포항북구 흥해읍 초곡리
2022-01-17,힐스테이트 초곡,59.76,26600,12,경상북도 포항북구 흥해읍 초곡리
2022-01-17,힐스테이트 초곡,84.84,36900,16,경상북도 포항북구 흥해읍 초곡리
2022-01-17,힐스테이트 초곡,74.64,32300,12,경상북도 포항북구 흥해읍 초곡리
2022-01-19,힐스테이트 초곡,84.86,37109,18,경상북도 포항북구 흥해읍 초곡리
2022-01-27,힐스테이트 초곡,84.86,36900,10,경상북도 포항북구 흥해읍 초곡리
2022-02-08,힐스테이트 초곡,74.84,33200,22,경상북도 포항북구 흥해읍 초곡리
2022-02-09,힐스테이트 초곡,74.64,32290,23,경상북도 포항북구 흥해읍 초곡리
2022-02-12,힐스테이트 초곡,84.84,36500,15,경상북도 포항북구 흥해읍 초곡리
2022-03-03,힐스테이트 초곡,84.84,37775,16,경상북도 포항북구 흥해읍 초곡리
2022-03-10,힐스테이트 초곡,59.94,25500,2,경상북도 포항북구 흥해읍 초곡리
2022-03-21,힐스테이트 초곡,76.84,33934,21,경상북도 포항북구 흥해읍 초곡리
2022-03-30,힐스테이트 초곡,84.86,36700,26,경상북도 포항북구 흥해읍 초곡리
2022-04-01,힐스테이트 초곡,84.86,37550,27,경상북도 포항북구 흥해읍 초곡리
2022-04-02,힐스테이트 초곡,84.84,36500,9,경상북도 포항북구 흥해읍 초곡리
2022-04-05,힐스테이트 초곡,84.86,36650,9,경상북도 포항북구 흥해읍 초곡리
2022-04-06,힐스테이트 초곡,74.64,32934,8,경상북도 포항북구 흥해읍 초곡리
2022-04-07,힐스테이트 초곡,59.98,26360,14,경상북도 포항북구 흥해읍 초곡리
2022-04-09,힐스테이트 초곡,84.84,37575,27,경상북도 포항북구 흥해읍 초곡리
2022-04-10,힐스테이트 초곡,74.64,32914,27,경상북도 포항북구 흥해읍 초곡리
2022-04-12,힐스테이트 초곡,74.84,32900,23,경상북도 포항북구 흥해읍 초곡리
2022-04-13,힐스테이트 초곡,74.64,32300,19,경상북도 포항북구 흥해읍 초곡리
2022-04-14,힐스테이트 초곡,84.86,37109,18,경상북도 포항북구 흥해읍 초곡리
2022-04-20,힐스테이트 초곡,59.76,26100,14,경상북도 포항북구 흥해읍 초곡리
2022-04-21,힐스테이트 초곡,76.84,33794,11,경상북도 포항북구 흥해읍 초곡리
2022-04-25,힐스테이트 초곡,84.86,36900,5,경상북도 포항북구 흥해읍 초곡리
2022-04-26,힐스테이트 초곡,84.86,35970,1,경상북도 포항북구 흥해읍 초곡리
2022-04-27,힐스테이트 초곡,74.64,32500,16,경상북도 포항북구 흥해읍 초곡리
2022-04-27,힐스테이트 초곡,84.86,35900,4,경상북도 포항북구 흥해읍 초곡리
2022-04-27,힐스테이트 초곡,76.84,33450,15,경상북도 포항북구 흥해읍 초곡리
2022-04-30,힐스테이트 초곡,59.76,26674,16,경상북도 포항북구 흥해읍 초곡리
2022-05-04,힐스테이트 초곡,84.86,36900,5,경상북도 포항북구 흥해읍 초곡리
2022-05-05,힐스테이트 초곡,84.84,36500,17,경상북도 포항북구 흥해읍 초곡리
2022-05-08,힐스테이트 초곡,84.86,36700,15,경상북도 포항북구 흥해읍 초곡리
2022-05-12,힐스테이트 초곡,84.84,37150,7,경상북도 포항북구 흥해읍 초곡리
2022-05-14,힐스테이트 초곡,84.84,36300,16,경상북도 포항북구 흥해읍 초곡리
2022-05-16,힐스테이트 초곡,84.86,35100,1,경상북도 포항북구 흥해읍 초곡리
2022-05-16,힐스테이트 초곡,84.84,36900,18,경상북도 포항북구 흥해읍 초곡리
2022-05-16,힐스테이트 초곡,84.84,37000,16,경상북도 포항북구 흥해읍 초곡리
2022-05-16,힐스테이트 초곡,74.64,32300,13,경상북도 포항북구 흥해읍 초곡리
2022-05-17,힐스테이트 초곡,84.84,35450,2,경상북도 포항북구 흥해읍 초곡리
2022-05-17,힐스테이트 초곡,84.84,35900,3,경상북도 포항북구 흥해읍 초곡리
2022-05-17,힐스테이트 초곡,74.64,32594,6,경상북도 포항북구 흥해읍 초곡리
2022-05-18,힐스테이트 초곡,84.84,36500,5,경상북도 포항북구 흥해읍 초곡리
2022-05-18,힐스테이트 초곡,84.86,36300,20,경상북도 포항북구 흥해읍 초곡리
2022-05-19,힐스테이트 초곡,84.84,36700,16,경상북도 포항북구 흥해읍 초곡리
2022-05-19,힐스테이트 초곡,74.64,33199,12,경상북도 포항북구 흥해읍 초곡리
2022-05-20,힐스테이트 초곡,59.76,26300,20,경상북도 포항북구 흥해읍 초곡리
2022-05-25,힐스테이트 초곡,74.64,33000,11,경상북도 포항북구 흥해읍 초곡리
2022-05-30,힐스테이트 초곡,84.86,37200,23,경상북도 포항북구 흥해읍 초곡리
2022-05-30,힐스테이트 초곡,84.84,36700,26,경상북도 포항북구 흥해읍 초곡리
2022-05-31,힐스테이트 초곡,74.99,33644,22,경상북도 포항북구 흥해읍 초곡리
2022-06-01,힐스테이트 초곡,84.84,36300,12,경상북도 포항북구 흥해읍 초곡리
2022-06-03,힐스테이트 초곡,59.76,26100,13,경상북도 포항북구 흥해읍 초곡리
2022-06-13,힐스테이트 초곡,84.86,36600,29,경상북도 포항북구 흥해읍 초곡리
2022-06-13,힐스테이트 초곡,84.84,34400,1,경상북도 포항북구 흥해읍 초곡리
2022-06-13,힐스테이트 초곡,84.86,37170,24,경상북도 포항북구 흥해읍 초곡리
2022-06-14,힐스테이트 초곡,74.64,33344,22,경상북도 포항북구 흥해읍 초곡리
2022-06-15,힐스테이트 초곡,76.84,33400,14,경상북도 포항북구 흥해읍 초곡리
2022-06-19,힐스테이트 초곡,74.64,32300,17,경상북도 포항북구 흥해읍 초곡리
2022-06-21,힐스테이트 초곡,84.86,37100,19,경상북도 포항북구 흥해읍 초곡리
2022-06-29,힐스테이트 초곡,84.86,37584,22,경상북도 포항북구 흥해읍 초곡리
2022-06-29,힐스테이트 초곡,74.64,32894,24,경상북도 포항북구 흥해읍 초곡리
2022-06-29,힐스테이트 초곡,84.84,36300,11,경상북도 포항북구 흥해읍 초곡리
2022-07-04,힐스테이트 초곡,84.86,36839,17,경상북도 포항북구 흥해읍 초곡리
2022-07-04,힐스테이트 초곡,84.86,36850,6,경상북도 포항북구 흥해읍 초곡리
2022-07-04,힐스테이트 초곡,74.64,32300,6,경상북도 포항북구 흥해읍 초곡리
2022-07-05,힐스테이트 초곡,74.64,32500,11,경상북도 포항북구 흥해읍 초곡리
2022-07-13,힐스테이트 초곡,59.76,27094,5,경상북도 포항북구 흥해읍 초곡리
2022-07-15,힐스테이트 초곡,84.86,37500,27,경상북도 포항북구 흥해읍 초곡리
2022-07-15,힐스테이트 초곡,84.86,38324,18,경상북도 포항북구 흥해읍 초곡리
2022-07-18,힐스테이트 초곡,59.94,26774,20,경상북도 포항북구 흥해읍 초곡리
2022-07-20,힐스테이트 초곡,84.86,36600,20,경상북도 포항북구 흥해읍 초곡리
2022-08-03,힐스테이트 초곡,84.86,36850,6,경상북도 포항북구 흥해읍 초곡리
2022-08-06,힐스테이트 초곡,84.84,37470,17,경상북도 포항북구 흥해읍 초곡리
2022-08-09,힐스테이트 초곡,74.99,31700,3,경상북도 포항북구 흥해읍 초곡리
2022-08-10,힐스테이트 초곡,59.94,26796,29,경상북도 포항북구 흥해읍 초곡리
2022-08-16,힐스테이트 초곡,59.76,26000,10,경상북도 포항북구 흥해읍 초곡리
2022-08-17,힐스테이트 초곡,84.86,38400,9,경상북도 포항북구 흥해읍 초곡리
2022-08-25,힐스테이트 초곡,84.84,37170,17,경상북도 포항북구 흥해읍 초곡리
2022-09-07,힐스테이트 초곡,84.86,34700,5,경상북도 포항북구 흥해읍 초곡리
2022-09-14,힐스테이트 초곡,74.64,31214,1,경상북도 포항북구 흥해읍 초곡리
2022-09-15,힐스테이트 초곡,84.84,37570,19,경상북도 포항북구 흥해읍 초곡리
2022-09-21,힐스테이트 초곡,74.64,32800,14,경상북도 포항북구 흥해읍 초곡리
2022-10-03,힐스테이트 초곡,59.98,26614,7,경상북도 포항북구 흥해읍 초곡리
2022-10-04,힐스테이트 초곡,74.84,32700,14,경상북도 포항북구 흥해읍 초곡리
2022-10-06,힐스테이트 초곡,84.86,35870,1,경상북도 포항북구 흥해읍 초곡리
2022-11-02,힐스테이트 초곡,84.86,37329,15,경상북도 포항북구 흥해읍 초곡리
2022-11-04,힐스테이트 초곡,84.86,35339,19,경상북도 포항북구 흥해읍 초곡리
2022-11-07,힐스테이트 초곡,74.84,33100,6,경상북도 포항북구 흥해읍 초곡리
2022-11-09,힐스테이트 초곡,84.84,37200,19,경상북도 포항북구 흥해읍 초곡리
2022-11-28,힐스테이트 초곡,74.64,32699,24,경상북도 포항북구 흥해읍 초곡리
2022-11-28,힐스테이트 초곡,74.64,32894,23,경상북도 포항북구 흥해읍 초곡리
2022-12-07,힐스테이트 초곡,84.86,34339,23,경상북도 포항북구 흥해읍 초곡리
2022-12-29,힐스테이트 초곡,84.84,32700,26,경상북도 포항북구 흥해읍 초곡리
2023-01-11,힐스테이트 초곡,84.86,31590,2,경상북도 포항북구 흥해읍 초곡리
2023-01-11,힐스테이트 초곡,84.84,34200,22,경상북도 포항북구 흥해읍 초곡리
2023-01-11,힐스테이트 초곡,84.84,36200,17,경상북도 포항북구 흥해읍 초곡리
2023-01-18,힐스테이트 초곡,84.84,32970,9,경상북도 포항북구 흥해읍 초곡리
2023-01-18,힐스테이트 초곡,84.84,33070,13,경상북도 포항북구 흥해읍 초곡리
2023-02-06,힐스테이트 초곡,84.86,31250,3,경상북도 포항북구 흥해읍 초곡리
2023-02-08,힐스테이스 초곡,84.86,32300,6,경상북도 포항북구 흥해읍 초곡리
2023-02-08,힐스테이트 초곡,84.86,33400,16,경상북도 포항북구 흥해읍 초곡리
2023-02-08,힐스테이트 초곡,74.86,32900,15,경상북도 포항북구 흥해읍 초곡리
2023-02-08,힐스테이트 초곡,84.84,34200,4,경상북도 포항북구 흥해읍 초곡리
2023-02-08,힐스테이트 초곡,84.84,34200,19,경상북도 포항북구 흥해읍 초곡리
2023-02-09,힐스테이트 초곡,84.84,34900,1,경상북도 포항북구 흥해읍 초곡리
2023-02-10,힐스테이트 초곡,74.84,32700,8,경상북도 포항북구 흥해읍 초곡리
2023-02-13,힐스테이트 초곡,59.98,25000,11,경상북도 포항북구 흥해읍 초곡리
2023-02-14,힐스테이트 초곡,84.86,33300,11,경상북도 포항북구 흥해읍 초곡리
2023-02-15,힐스테이트 초곡,84.84,36470,27,경상북도 포항북구 흥해읍 초곡리
2023-02-15,힐스테이트 초곡,84.84,37570,14,경상북도 포항북구 흥해읍 초곡리
2023-02-17,힐스테이트 초곡,59.76,24374,17,경상북도 포항북구 흥해읍 초곡리
2023-03-06,힐스테이트 초곡,74.64,28859,6,경상북도 포항북구 흥해읍 초곡리
2023-03-08,힐스테이트 초곡,74.99,29300,12,경상북도 포항북구 흥해읍 초곡리
2023-03-08,힐스테이트 초곡,84.86,37570,10,경상북도 포항북구 흥해읍 초곡리
2023-03-09,힐스테이트 초곡,84.84,34970,22,경상북도 포항북구 흥해읍 초곡리
2023-03-20,힐스테이트 초곡,84.84,34870,14,경상북도 포항북구 흥해읍 초곡리
2023-05-03,힐스테이트 초곡,84.86,36970,8,경상북도 포항북구 흥해읍 초곡리
2022-07-19,한화 포레나 포항 2차,84.92,39850,12,경상북도 포항북구 흥해읍 학천리
2023-04-04,학산 한신더휴 엘리트파크,84.92,50000,32,경상북도 포항북구 학산동
